transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,currency,branch_id,merchant_category,is_flagged
TX00073718,ACC001421,2026-08-14,06:02,Fatura Ödemesi,-1749.18,TRY,BR013,,False
TX00073719,ACC001421,2026-08-17,16:58,Fatura Ödemesi,-773.55,TRY,BR019,,False
TX00073720,ACC001421,2026-08-19,06:04,Kredi Kartı Harcaması,662.46,TRY,BR017,Akaryakıt,False
TX00073721,ACC001421,2026-08-20,09:18,Döviz İşlemi,4381.59,TRY,BR009,,False
TX00073722,ACC001421,2026-08-23,03:25,Döviz İşlemi,-4843.63,TRY,BR006,,False
TX00073723,ACC001422,2024-09-13,23:30,Fatura Ödemesi,-376.86,TRY,BR003,,False
TX00073724,ACC001422,2024-11-02,05:20,Market/Alışveriş,-744.69,TRY,BR007,Elektronik,False
TX00073725,ACC001422,2024-11-03,07:16,Havale/EFT,-4588.12,TRY,BR005,,False
TX00073726,ACC001422,2024-11-10,09:44,Havale/EFT,2753.86,TRY,BR003,,False
TX00073727,ACC001422,2024-11-14,12:26,ATM Para Çekme,-2736.92,TRY,BR017,,False
TX00073728,ACC001422,2024-12-12,06:12,ATM Para Çekme,-1513.98,TRY,BR003,,False
TX00073729,ACC001422,2024-12-18,20:38,Maaş Yatışı,22588.91,TRY,BR009,,False
TX00073730,ACC001422,2024-12-23,21:03,Kredi Kartı Harcaması,1908.05,TRY,BR004,Sağlık,False
TX00073731,ACC001422,2024-12-25,20:29,Kredi Kartı Harcaması,829.94,TRY,BR009,Sağlık,False
TX00073732,ACC001422,2025-01-05,01:26,ATM Para Çekme,-2682.64,TRY,BR006,,False
TX00073733,ACC001422,2025-01-15,08:29,Fatura Ödemesi,-708.75,TRY,BR018,,False
TX00073734,ACC001422,2025-02-12,17:26,Havale/EFT,-644.9,TRY,BR011,,False
TX00073735,ACC001422,2025-02-27,15:55,Fatura Ödemesi,-691.97,TRY,BR004,,False
TX00073736,ACC001422,2025-04-26,15:29,Kredi Kartı Harcaması,1897.63,TRY,BR020,Diğer,False
TX00073737,ACC001422,2025-06-03,09:22,Yatırım İşlemi,-1082.28,TRY,BR010,,False
TX00073738,ACC001422,2025-06-18,08:00,Döviz İşlemi,-2968.73,TRY,BR011,,False
TX00073739,ACC001422,2025-06-22,05:23,Maaş Yatışı,27564.17,TRY,BR002,,False
TX00073740,ACC001422,2025-10-12,08:42,Market/Alışveriş,-3557.62,TRY,BR003,Sağlık,False
TX00073741,ACC001422,2026-01-17,17:15,Fatura Ödemesi,-402.63,TRY,BR007,,False
TX00073742,ACC001422,2026-02-06,14:11,Yatırım İşlemi,896.75,TRY,BR013,,False
TX00073743,ACC001422,2026-03-02,10:42,Fatura Ödemesi,-293.93,TRY,BR019,,False
TX00073744,ACC001422,2026-03-05,00:35,Fatura Ödemesi,-254.91,TRY,BR010,,False
TX00073745,ACC001422,2026-03-07,22:18,Havale/EFT,-3771.7,TRY,BR013,,False
TX00073746,ACC001422,2026-03-11,13:25,Döviz İşlemi,-2626.35,TRY,BR012,,False
TX00073747,ACC001422,2026-03-22,02:46,Market/Alışveriş,2851.09,TRY,BR006,Seyahat,False
TX00073748,ACC001422,2026-04-14,02:22,Maaş Yatışı,7490.18,TRY,BR020,,False
TX00073749,ACC001422,2026-04-15,01:44,Yatırım İşlemi,6238.98,TRY,BR020,,False
TX00073750,ACC001422,2026-05-28,11:21,Döviz İşlemi,-2932.52,TRY,BR019,,False
TX00073751,ACC001422,2026-07-09,12:17,Market/Alışveriş,389.62,TRY,BR003,Sağlık,False
TX00073752,ACC001422,2026-07-30,06:23,Döviz İşlemi,5299.73,TRY,BR013,,False
TX00073753,ACC001423,2025-11-01,08:41,Döviz İşlemi,-4546.2,TRY,BR013,,False
TX00073754,ACC001423,2025-11-18,07:16,Döviz İşlemi,-1863.76,TRY,BR013,,False
TX00073755,ACC001423,2025-12-15,12:45,Fatura Ödemesi,-456.33,TRY,BR018,,True
TX00073756,ACC001423,2025-12-21,13:32,Yatırım İşlemi,-1598.49,TRY,BR014,,False
TX00073757,ACC001423,2026-01-15,02:59,Maaş Yatışı,25957.04,TRY,BR013,,False
TX00073758,ACC001423,2026-01-16,20:56,Havale/EFT,3421.54,TRY,BR015,,False
TX00073759,ACC001423,2026-02-07,06:26,Havale/EFT,5524.5,TRY,BR007,,False
TX00073760,ACC001423,2026-02-11,20:07,Fatura Ödemesi,-856.41,TRY,BR019,,False
TX00073761,ACC001423,2026-02-20,21:59,Market/Alışveriş,-1778.8,TRY,BR005,Seyahat,False
TX00073762,ACC001423,2026-03-03,02:44,ATM Para Çekme,-737.09,TRY,BR019,,False
TX00073763,ACC001423,2026-03-04,22:41,Kredi Kartı Harcaması,397.39,TRY,BR018,Market,False
TX00073764,ACC001423,2026-03-09,07:04,Market/Alışveriş,1129.14,TRY,BR003,Fatura/Kamu,False
TX00073765,ACC001423,2026-03-25,16:17,Kredi Kartı Harcaması,1163.65,TRY,BR016,Eğitim,False
TX00073766,ACC001423,2026-04-01,23:25,Kredi Kartı Harcaması,1235.69,TRY,BR006,Diğer,False
TX00073767,ACC001423,2026-04-06,19:16,Market/Alışveriş,6028.56,TRY,BR009,Market,False
TX00073768,ACC001423,2026-04-15,20:13,Market/Alışveriş,5021.46,TRY,BR004,Market,False
TX00073769,ACC001423,2026-04-28,04:52,Yatırım İşlemi,-7280.71,TRY,BR007,,False
TX00073770,ACC001423,2026-04-29,16:03,ATM Para Çekme,-486.34,TRY,BR001,,False
TX00073771,ACC001423,2026-05-05,09:06,Döviz İşlemi,3937.31,TRY,BR008,,False
TX00073772,ACC001423,2026-05-10,12:05,Yatırım İşlemi,-65.67,TRY,BR014,,False
TX00073773,ACC001423,2026-06-16,03:44,Döviz İşlemi,3175.24,TRY,BR003,,False
TX00073774,ACC001423,2026-07-04,04:56,Fatura Ödemesi,-2155.87,TRY,BR016,,False
TX00073775,ACC001423,2026-07-07,01:40,Fatura Ödemesi,-819.82,TRY,BR016,,False
TX00073776,ACC001423,2026-07-10,04:00,Fatura Ödemesi,-283.65,TRY,BR013,,False
TX00073777,ACC001423,2026-07-15,04:24,Yatırım İşlemi,-6498.53,TRY,BR012,,False
TX00073778,ACC001423,2026-07-24,06:51,Havale/EFT,4432.88,TRY,BR014,,False
TX00073779,ACC001423,2026-08-10,15:01,Yatırım İşlemi,89.04,TRY,BR014,,False
TX00073780,ACC001423,2026-08-14,17:04,Fatura Ödemesi,-1018.21,TRY,BR018,,False
TX00073781,ACC001423,2026-08-16,10:14,Yatırım İşlemi,-3718.67,TRY,BR004,,False
TX00073782,ACC001423,2026-08-19,04:54,ATM Para Çekme,-966.02,TRY,BR003,,False
TX00073783,ACC001423,2026-08-21,23:52,ATM Para Çekme,-204.64,TRY,BR013,,False
TX00073784,ACC001423,2026-08-22,01:48,Kredi Kartı Harcaması,1938.49,TRY,BR004,Akaryakıt,False
TX00073785,ACC001424,2024-11-06,22:46,Maaş Yatışı,29164.24,TRY,BR004,,False
TX00073786,ACC001424,2024-12-26,11:04,Market/Alışveriş,-4703.59,TRY,BR020,Restoran,False
TX00073787,ACC001424,2025-03-05,15:15,Kredi Kartı Harcaması,1327.45,TRY,BR008,Akaryakıt,False
TX00073788,ACC001424,2025-03-21,05:28,Fatura Ödemesi,-1209.9,TRY,BR018,,False
TX00073789,ACC001424,2025-05-01,04:07,Market/Alışveriş,1213.68,TRY,BR011,Elektronik,False
TX00073790,ACC001424,2025-05-18,08:31,Fatura Ödemesi,-1273.24,TRY,BR006,,False
TX00073791,ACC001424,2025-05-21,10:53,Döviz İşlemi,3626.6,TRY,BR019,,False
TX00073792,ACC001424,2025-08-28,15:14,Market/Alışveriş,171.05,TRY,BR008,Restoran,False
TX00073793,ACC001424,2025-09-07,12:29,Maaş Yatışı,18447.37,TRY,BR004,,False
TX00073794,ACC001424,2025-11-12,05:05,Kredi Kartı Harcaması,1991.56,TRY,BR005,E-ticaret,False
TX00073795,ACC001424,2025-12-28,17:37,Fatura Ödemesi,-1969.7,TRY,BR006,,False
TX00073796,ACC001424,2026-05-13,07:33,Fatura Ödemesi,-1034.04,TRY,BR001,,False
TX00073797,ACC001425,2025-10-13,23:45,Kredi Kartı Harcaması,557.01,TRY,BR010,Sağlık,False
TX00073798,ACC001425,2025-10-24,09:49,Havale/EFT,2537.08,TRY,BR005,,False
TX00073799,ACC001425,2025-11-08,08:01,Havale/EFT,-1188.99,TRY,BR001,,False
TX00073800,ACC001425,2025-11-12,08:12,Yatırım İşlemi,-4614.68,TRY,BR012,,False
TX00073801,ACC001425,2025-11-16,07:46,Fatura Ödemesi,-674.64,TRY,BR005,,False
TX00073802,ACC001425,2025-11-23,13:26,Kredi Kartı Harcaması,1416.8,TRY,BR015,Eğitim,True
TX00073803,ACC001425,2025-12-02,11:55,Fatura Ödemesi,-347.61,TRY,BR007,,False
TX00073804,ACC001425,2025-12-06,18:55,Yatırım İşlemi,-2642.78,TRY,BR004,,False
TX00073805,ACC001425,2025-12-09,03:07,Market/Alışveriş,-520.23,TRY,BR009,Sağlık,False
TX00073806,ACC001425,2025-12-11,11:40,ATM Para Çekme,-1710.24,TRY,BR013,,False
TX00073807,ACC001425,2026-01-21,07:36,ATM Para Çekme,-184.96,TRY,BR006,,False
TX00073808,ACC001425,2026-01-27,02:40,Maaş Yatışı,14969.38,TRY,BR013,,False
TX00073809,ACC001425,2026-01-30,10:09,Maaş Yatışı,23849.56,TRY,BR016,,False
TX00073810,ACC001425,2026-02-06,16:11,Fatura Ödemesi,-855.59,TRY,BR015,,False
TX00073811,ACC001425,2026-04-03,03:35,Yatırım İşlemi,1511.41,TRY,BR018,,False
TX00073812,ACC001425,2026-04-16,10:19,ATM Para Çekme,-337.46,TRY,BR020,,False
TX00073813,ACC001425,2026-04-21,04:09,Havale/EFT,-2503.44,TRY,BR016,,False
TX00073814,ACC001425,2026-04-29,18:08,Yatırım İşlemi,1972.07,TRY,BR016,,False
TX00073815,ACC001425,2026-05-23,13:59,Kredi Kartı Harcaması,1407.42,TRY,BR019,Eğitim,True
TX00073816,ACC001425,2026-05-28,18:22,Yatırım İşlemi,721.24,TRY,BR011,,False
TX00073817,ACC001425,2026-06-15,22:38,Fatura Ödemesi,-514.22,TRY,BR012,,False
TX00073818,ACC001425,2026-07-09,12:30,Market/Alışveriş,-2864.32,TRY,BR012,Fatura/Kamu,False
TX00073819,ACC001425,2026-07-12,09:48,ATM Para Çekme,-492.79,TRY,BR019,,False
TX00073820,ACC001425,2026-07-16,13:46,Yatırım İşlemi,-3416.7,TRY,BR001,,False
TX00073821,ACC001425,2026-07-21,22:33,Maaş Yatışı,27924.39,TRY,BR005,,False
TX00073822,ACC001425,2026-08-09,10:01,Market/Alışveriş,-3466.39,TRY,BR010,Restoran,False
TX00073823,ACC001426,2024-12-07,09:33,Havale/EFT,9390.89,TRY,BR020,,False
TX00073824,ACC001426,2024-12-10,21:39,Havale/EFT,-1818.02,TRY,BR013,,False
TX00073825,ACC001426,2024-12-17,19:02,Fatura Ödemesi,-1974.86,TRY,BR020,,False
TX00073826,ACC001426,2024-12-23,12:18,Maaş Yatışı,24760.14,TRY,BR011,,False
TX00073827,ACC001426,2024-12-28,03:36,Maaş Yatışı,26675.48,TRY,BR017,,False
TX00073828,ACC001426,2025-01-06,05:57,Döviz İşlemi,-3411.16,TRY,BR003,,False
TX00073829,ACC001426,2025-01-07,20:01,Fatura Ödemesi,-1314.02,TRY,BR014,,False
TX00073830,ACC001426,2025-01-09,11:31,ATM Para Çekme,-1738.97,TRY,BR014,,False
TX00073831,ACC001426,2025-01-13,16:47,Döviz İşlemi,3519.08,TRY,BR002,,False
TX00073832,ACC001426,2025-01-18,23:18,Fatura Ödemesi,-476.23,TRY,BR002,,False
TX00073833,ACC001426,2025-01-24,22:21,Yatırım İşlemi,-65.27,TRY,BR005,,False
TX00073834,ACC001426,2025-01-25,16:34,Döviz İşlemi,6334.72,TRY,BR011,,False
TX00073835,ACC001426,2025-01-26,01:50,ATM Para Çekme,-1459.92,TRY,BR018,,False
TX00073836,ACC001426,2025-01-28,21:33,Kredi Kartı Harcaması,638.23,TRY,BR002,Fatura/Kamu,False
TX00073837,ACC001426,2025-01-31,01:53,Fatura Ödemesi,-796.95,TRY,BR004,,False
TX00073838,ACC001426,2025-02-02,22:11,Fatura Ödemesi,-1927.58,TRY,BR001,,False
TX00073839,ACC001426,2025-02-07,12:33,Market/Alışveriş,880.76,TRY,BR007,E-ticaret,False
TX00073840,ACC001426,2025-02-14,05:23,Maaş Yatışı,17925.62,TRY,BR017,,False
TX00073841,ACC001426,2025-02-19,20:28,Havale/EFT,562.62,TRY,BR010,,False
TX00073842,ACC001426,2025-02-25,10:12,Fatura Ödemesi,-457.31,TRY,BR020,,False
TX00073843,ACC001426,2025-03-01,15:16,Kredi Kartı Harcaması,223.05,TRY,BR011,E-ticaret,False
TX00073844,ACC001426,2025-03-06,18:17,ATM Para Çekme,-2777.26,TRY,BR017,,False
TX00073845,ACC001426,2025-03-09,13:22,Fatura Ödemesi,-1553.2,TRY,BR004,,True
TX00073846,ACC001426,2025-03-12,21:46,Döviz İşlemi,-2196.53,TRY,BR001,,False
TX00073847,ACC001426,2025-03-14,18:59,Maaş Yatışı,24387.68,TRY,BR004,,False
TX00073848,ACC001426,2025-03-21,22:21,Fatura Ödemesi,-740.62,TRY,BR014,,False
TX00073849,ACC001426,2025-03-25,12:07,Market/Alışveriş,4573.75,TRY,BR001,Seyahat,False
TX00073850,ACC001426,2025-03-27,20:02,Havale/EFT,-4044.69,TRY,BR009,,False
TX00073851,ACC001426,2025-03-29,16:58,Fatura Ödemesi,-1549.4,TRY,BR016,,False
TX00073852,ACC001426,2025-04-04,21:11,ATM Para Çekme,-125.4,TRY,BR009,,False
TX00073853,ACC001426,2025-04-05,03:45,Market/Alışveriş,3380.96,TRY,BR016,E-ticaret,False
TX00073854,ACC001426,2025-04-07,08:33,Yatırım İşlemi,58.57,TRY,BR017,,False
TX00073855,ACC001426,2025-04-08,05:14,Yatırım İşlemi,7204.57,TRY,BR006,,False
TX00073856,ACC001426,2025-04-13,04:43,Market/Alışveriş,-3846.86,TRY,BR007,Sağlık,False
TX00073857,ACC001426,2025-04-16,23:03,Havale/EFT,1842.28,TRY,BR016,,False
TX00073858,ACC001426,2025-04-25,18:18,Kredi Kartı Harcaması,1075.95,TRY,BR017,Fatura/Kamu,False
TX00073859,ACC001426,2025-05-05,01:07,Havale/EFT,9479.97,TRY,BR018,,False
TX00073860,ACC001426,2025-05-10,09:04,Fatura Ödemesi,-964.37,TRY,BR019,,False
TX00073861,ACC001426,2025-05-16,00:34,Maaş Yatışı,26536.65,TRY,BR010,,False
TX00073862,ACC001426,2025-05-18,17:31,ATM Para Çekme,-3038.11,TRY,BR007,,False
TX00073863,ACC001426,2025-05-21,00:15,ATM Para Çekme,-572.23,TRY,BR001,,False
TX00073864,ACC001426,2025-05-30,11:52,Yatırım İşlemi,775.32,TRY,BR012,,False
TX00073865,ACC001426,2025-06-11,02:31,Havale/EFT,175.81,TRY,BR008,,False
TX00073866,ACC001426,2025-06-18,10:44,Kredi Kartı Harcaması,1907.26,TRY,BR016,Elektronik,False
TX00073867,ACC001426,2025-06-20,06:24,Döviz İşlemi,1667.94,TRY,BR018,,False
TX00073868,ACC001426,2025-06-21,00:09,ATM Para Çekme,-367.08,TRY,BR013,,False
TX00073869,ACC001426,2025-06-30,07:21,Maaş Yatışı,26264.32,TRY,BR016,,False
TX00073870,ACC001426,2025-07-07,12:49,Döviz İşlemi,6351.15,TRY,BR009,,False
TX00073871,ACC001426,2025-07-17,06:54,Döviz İşlemi,-5607.54,TRY,BR013,,False
TX00073872,ACC001426,2025-07-19,05:09,Döviz İşlemi,-1252.24,TRY,BR005,,False
TX00073873,ACC001426,2025-07-24,04:07,Yatırım İşlemi,1587.77,TRY,BR011,,False
TX00073874,ACC001426,2025-08-02,11:58,Kredi Kartı Harcaması,118.42,TRY,BR007,Diğer,False
TX00073875,ACC001426,2025-08-05,05:09,Market/Alışveriş,-6085.03,TRY,BR008,Elektronik,False
TX00073876,ACC001426,2025-08-11,00:30,Market/Alışveriş,5800.51,TRY,BR012,Fatura/Kamu,False
TX00073877,ACC001426,2025-08-12,20:55,Havale/EFT,-7728.41,TRY,BR009,,False
TX00073878,ACC001426,2025-08-13,06:13,ATM Para Çekme,-982.53,TRY,BR017,,False
TX00073879,ACC001426,2025-08-16,20:30,Kredi Kartı Harcaması,722.2,TRY,BR013,Market,False
TX00073880,ACC001426,2025-08-20,13:11,Kredi Kartı Harcaması,3355.72,TRY,BR010,E-ticaret,False
TX00073881,ACC001426,2025-08-24,23:21,Market/Alışveriş,-1393.96,TRY,BR007,Diğer,False
TX00073882,ACC001426,2025-08-27,03:59,Fatura Ödemesi,-141.51,TRY,BR020,,False
TX00073883,ACC001426,2025-08-29,22:10,Kredi Kartı Harcaması,3114.77,TRY,BR004,Akaryakıt,False
TX00073884,ACC001426,2025-08-31,04:04,ATM Para Çekme,-1237.32,TRY,BR009,,False
TX00073885,ACC001426,2025-09-03,08:21,Havale/EFT,-2699.2,TRY,BR016,,False
TX00073886,ACC001426,2025-09-04,09:03,Fatura Ödemesi,-969.46,TRY,BR020,,False
TX00073887,ACC001426,2025-09-07,06:29,Yatırım İşlemi,2544.83,TRY,BR013,,False
TX00073888,ACC001426,2025-09-08,16:19,Döviz İşlemi,-310.13,TRY,BR006,,False
TX00073889,ACC001426,2025-09-09,12:05,Fatura Ödemesi,-115.98,TRY,BR012,,False
TX00073890,ACC001426,2025-09-17,09:06,Yatırım İşlemi,1211.26,TRY,BR018,,False
TX00073891,ACC001426,2025-09-20,15:10,ATM Para Çekme,-823.95,TRY,BR015,,False
TX00073892,ACC001426,2025-09-24,10:35,Fatura Ödemesi,-1454.57,TRY,BR005,,False
TX00073893,ACC001426,2025-10-02,02:27,Maaş Yatışı,21828.01,TRY,BR011,,False
TX00073894,ACC001426,2025-10-15,12:28,Kredi Kartı Harcaması,3837.82,TRY,BR020,Akaryakıt,False
TX00073895,ACC001426,2025-10-17,07:13,Havale/EFT,918.37,TRY,BR002,,False
TX00073896,ACC001426,2025-10-19,13:00,Döviz İşlemi,-1560.88,TRY,BR007,,False
TX00073897,ACC001426,2025-10-28,07:39,Döviz İşlemi,2442.18,TRY,BR009,,False
TX00073898,ACC001426,2025-10-29,18:48,ATM Para Çekme,-2414.3,TRY,BR003,,False
TX00073899,ACC001426,2025-11-07,06:51,Fatura Ödemesi,-1771.19,TRY,BR020,,False
TX00073900,ACC001426,2025-11-14,08:34,Havale/EFT,1385.71,TRY,BR006,,False
TX00073901,ACC001426,2025-11-18,05:07,ATM Para Çekme,-1217.39,TRY,BR013,,False
TX00073902,ACC001426,2025-11-19,12:13,Kredi Kartı Harcaması,3881.06,TRY,BR003,Eğitim,False
TX00073903,ACC001426,2025-11-21,07:40,Kredi Kartı Harcaması,1084.16,TRY,BR005,Restoran,False
TX00073904,ACC001426,2025-11-26,16:43,Fatura Ödemesi,-1025.05,TRY,BR009,,False
TX00073905,ACC001426,2025-12-01,01:31,Yatırım İşlemi,-1084.38,TRY,BR002,,False
TX00073906,ACC001426,2025-12-06,01:22,Fatura Ödemesi,-440.41,TRY,BR009,,False
TX00073907,ACC001426,2025-12-07,02:12,ATM Para Çekme,-440.35,TRY,BR014,,False
TX00073908,ACC001426,2025-12-08,00:09,Yatırım İşlemi,-6241.69,TRY,BR005,,False
TX00073909,ACC001426,2025-12-11,01:11,Döviz İşlemi,-1733.92,TRY,BR017,,False
TX00073910,ACC001426,2025-12-12,19:17,Döviz İşlemi,57.45,TRY,BR010,,False
TX00073911,ACC001426,2025-12-16,23:46,Yatırım İşlemi,1272.68,TRY,BR017,,False
TX00073912,ACC001426,2025-12-22,02:34,Fatura Ödemesi,-810.52,TRY,BR019,,False
TX00073913,ACC001426,2025-12-23,07:54,Fatura Ödemesi,-1359.87,TRY,BR013,,False
TX00073914,ACC001426,2025-12-31,17:15,ATM Para Çekme,-2384.38,TRY,BR007,,False
TX00073915,ACC001426,2026-01-03,12:40,Fatura Ödemesi,-855.9,TRY,BR002,,False
TX00073916,ACC001426,2026-01-06,17:58,Fatura Ödemesi,-249.3,TRY,BR013,,False
TX00073917,ACC001426,2026-01-07,22:34,Kredi Kartı Harcaması,1441.88,TRY,BR007,Diğer,False
TX00073918,ACC001426,2026-01-08,01:20,ATM Para Çekme,-288.14,TRY,BR004,,False
TX00073919,ACC001426,2026-01-12,07:38,Yatırım İşlemi,541.87,TRY,BR019,,False
TX00073920,ACC001426,2026-01-13,06:30,Fatura Ödemesi,-242.37,TRY,BR002,,False
TX00073921,ACC001426,2026-01-15,11:05,Market/Alışveriş,-6649.94,TRY,BR015,Elektronik,False
TX00073922,ACC001426,2026-01-22,06:19,Fatura Ödemesi,-1499.04,TRY,BR005,,False
TX00073923,ACC001426,2026-01-23,13:56,Döviz İşlemi,-3318.53,TRY,BR004,,False
TX00073924,ACC001426,2026-01-27,23:40,Fatura Ödemesi,-1527.88,TRY,BR006,,False
TX00073925,ACC001426,2026-01-31,16:03,Döviz İşlemi,-4641.89,TRY,BR005,,False
TX00073926,ACC001426,2026-02-05,00:50,Havale/EFT,9281.27,TRY,BR015,,False
TX00073927,ACC001426,2026-02-18,02:30,Kredi Kartı Harcaması,1639.01,TRY,BR012,Akaryakıt,False
TX00073928,ACC001426,2026-02-23,02:29,Fatura Ödemesi,-695.09,TRY,BR004,,False
TX00073929,ACC001426,2026-02-26,12:26,Havale/EFT,-3558.44,TRY,BR005,,False
TX00073930,ACC001426,2026-03-02,05:46,Maaş Yatışı,18836.59,TRY,BR003,,False
TX00073931,ACC001426,2026-03-08,21:57,Yatırım İşlemi,-1669.6,TRY,BR010,,False
TX00073932,ACC001426,2026-03-14,09:29,Market/Alışveriş,-260.08,TRY,BR001,Seyahat,False
TX00073933,ACC001426,2026-03-17,01:58,Döviz İşlemi,-1264.11,TRY,BR014,,False
TX00073934,ACC001426,2026-03-18,10:37,Döviz İşlemi,-1963.36,TRY,BR009,,False
TX00073935,ACC001426,2026-03-21,00:21,Maaş Yatışı,16196.19,TRY,BR014,,False
TX00073936,ACC001426,2026-03-22,23:58,Döviz İşlemi,2671.3,TRY,BR002,,False
TX00073937,ACC001426,2026-03-26,13:36,Maaş Yatışı,17754.93,TRY,BR004,,False
TX00073938,ACC001426,2026-04-01,18:52,Maaş Yatışı,17989.17,TRY,BR006,,False
TX00073939,ACC001426,2026-04-03,21:39,Yatırım İşlemi,738.71,TRY,BR015,,False
TX00073940,ACC001426,2026-04-07,16:34,ATM Para Çekme,-2477.44,TRY,BR019,,False
TX00073941,ACC001426,2026-04-10,12:45,Market/Alışveriş,-688.44,TRY,BR014,Elektronik,False
TX00073942,ACC001426,2026-04-19,14:30,Kredi Kartı Harcaması,481.74,TRY,BR009,Market,False
TX00073943,ACC001426,2026-04-20,08:07,Maaş Yatışı,15600.42,TRY,BR012,,False
TX00073944,ACC001426,2026-04-23,21:34,Havale/EFT,-2533.43,TRY,BR018,,False
TX00073945,ACC001426,2026-05-03,17:55,Maaş Yatışı,9089.95,TRY,BR020,,False
TX00073946,ACC001426,2026-05-08,05:49,Market/Alışveriş,-6041.19,TRY,BR007,E-ticaret,False
TX00073947,ACC001426,2026-05-17,21:20,ATM Para Çekme,-199.99,TRY,BR013,,False
TX00073948,ACC001426,2026-05-18,17:16,Yatırım İşlemi,-2227.59,TRY,BR016,,False
TX00073949,ACC001426,2026-05-24,17:08,ATM Para Çekme,-1183.63,TRY,BR015,,False
TX00073950,ACC001426,2026-06-06,14:03,Yatırım İşlemi,-3645.09,TRY,BR002,,False
TX00073951,ACC001426,2026-06-12,03:21,Kredi Kartı Harcaması,709.05,TRY,BR017,Elektronik,False
TX00073952,ACC001426,2026-06-13,10:25,Yatırım İşlemi,3599.44,TRY,BR004,,False
TX00073953,ACC001426,2026-06-14,05:10,Kredi Kartı Harcaması,2860.27,TRY,BR004,Restoran,False
TX00073954,ACC001426,2026-06-17,03:03,Havale/EFT,2918.01,TRY,BR007,,False
TX00073955,ACC001426,2026-06-22,18:42,Maaş Yatışı,19150.53,TRY,BR004,,False
TX00073956,ACC001426,2026-06-28,02:51,Havale/EFT,-1319.98,TRY,BR015,,False
TX00073957,ACC001426,2026-06-29,00:26,Döviz İşlemi,1689.66,TRY,BR005,,False
TX00073958,ACC001426,2026-07-02,22:19,Fatura Ödemesi,-1264.01,TRY,BR010,,False
TX00073959,ACC001426,2026-07-04,20:28,Döviz İşlemi,-3265.35,TRY,BR019,,False
TX00073960,ACC001426,2026-07-07,11:52,Havale/EFT,399.54,TRY,BR017,,False
TX00073961,ACC001426,2026-07-09,08:29,Yatırım İşlemi,-5571.25,TRY,BR014,,False
TX00073962,ACC001426,2026-07-12,13:06,ATM Para Çekme,-1114.26,TRY,BR001,,False
TX00073963,ACC001426,2026-07-16,13:24,Havale/EFT,-1428.22,TRY,BR007,,False
TX00073964,ACC001426,2026-07-20,03:50,Yatırım İşlemi,2000.78,TRY,BR006,,False
TX00073965,ACC001426,2026-07-23,15:36,Kredi Kartı Harcaması,893.06,TRY,BR007,Restoran,False
TX00073966,ACC001426,2026-08-01,19:16,Market/Alışveriş,-2327.8,TRY,BR006,Elektronik,False
TX00073967,ACC001426,2026-08-03,17:30,Fatura Ödemesi,-1348.6,TRY,BR011,,False
TX00073968,ACC001426,2026-08-09,19:03,Kredi Kartı Harcaması,2202.95,TRY,BR009,Eğitim,False
TX00073969,ACC001426,2026-08-10,02:47,Yatırım İşlemi,-2083.14,TRY,BR008,,False
TX00073970,ACC001426,2026-08-12,04:54,Kredi Kartı Harcaması,2187.59,TRY,BR018,Restoran,False
TX00073971,ACC001426,2026-08-14,22:48,Kredi Kartı Harcaması,1587.28,TRY,BR006,Sağlık,False
TX00073972,ACC001426,2026-08-19,22:44,Döviz İşlemi,1658.82,TRY,BR008,,False
TX00073973,ACC001426,2026-08-21,00:27,Döviz İşlemi,-1488.62,TRY,BR007,,False
TX00073974,ACC001426,2026-08-22,03:05,Kredi Kartı Harcaması,1254.29,TRY,BR007,Restoran,False
TX00073975,ACC001427,2025-12-17,18:58,Fatura Ödemesi,-1343.71,TRY,BR020,,False
TX00073976,ACC001427,2025-12-18,07:16,Fatura Ödemesi,-111.54,TRY,BR006,,False
TX00073977,ACC001427,2025-12-19,06:24,Maaş Yatışı,24210.28,TRY,BR007,,False
TX00073978,ACC001427,2025-12-21,16:23,Kredi Kartı Harcaması,5088.22,TRY,BR005,Eğitim,False
TX00073979,ACC001427,2025-12-23,04:25,Fatura Ödemesi,-274.45,TRY,BR007,,False
TX00073980,ACC001427,2025-12-31,02:38,Maaş Yatışı,11232.62,TRY,BR009,,False
TX00073981,ACC001427,2026-01-04,02:32,Fatura Ödemesi,-609.61,TRY,BR019,,False
TX00073982,ACC001427,2026-01-06,10:01,Fatura Ödemesi,-937.24,TRY,BR018,,False
TX00073983,ACC001427,2026-01-10,03:48,Fatura Ödemesi,-253.1,TRY,BR015,,False
TX00073984,ACC001427,2026-01-13,18:01,Maaş Yatışı,12788.41,TRY,BR011,,False
TX00073985,ACC001427,2026-01-15,07:50,Fatura Ödemesi,-856.98,TRY,BR006,,False
TX00073986,ACC001427,2026-01-18,02:53,Havale/EFT,-2579.66,TRY,BR020,,False
TX00073987,ACC001427,2026-01-26,09:38,Fatura Ödemesi,-203.8,TRY,BR007,,False
TX00073988,ACC001427,2026-02-07,00:03,Fatura Ödemesi,-927.53,TRY,BR017,,False
TX00073989,ACC001427,2026-02-22,17:12,Döviz İşlemi,-1962.89,TRY,BR017,,False
TX00073990,ACC001427,2026-02-25,00:43,Kredi Kartı Harcaması,323.44,TRY,BR001,E-ticaret,False
