account_id,customer_id,account_type,branch_id,open_date,currency,balance,interest_rate,loan_amount
ACC000856,CUS00523,KOBİ Kredi,BR003,2025-07-14,USD,61859.18,34.01,137797.31
ACC000857,CUS00523,Vadesiz,BR006,2025-08-12,TRY,15226.86,0.0,0.0
ACC000858,CUS00524,Bireysel Kredi,BR014,2026-06-13,TRY,3548.23,61.55,28650.62
ACC000859,CUS00525,Bireysel Kredi,BR019,2025-11-26,TRY,14191.08,41.08,43376.16
ACC000860,CUS00526,Kredi Kartı,BR016,2025-07-20,TRY,3095.58,53.63,52839.7
ACC000861,CUS00526,Vadesiz,BR011,2025-10-15,TRY,14732.8,0.0,0.0
ACC000862,CUS00527,Kredi Kartı,BR020,2025-06-11,TRY,51.36,63.93,45048.71
ACC000863,CUS00527,Vadeli,BR007,2024-09-21,TRY,10449.59,4.04,0.0
ACC000864,CUS00528,KOBİ Kredi,BR010,2024-11-18,TRY,133.09,40.41,16820.39
ACC000865,CUS00528,Vadeli,BR019,2026-06-13,TRY,8688.66,2.18,0.0
ACC000866,CUS00529,Vadesiz,BR019,2026-03-27,TRY,36203.44,0.0,0.0
ACC000867,CUS00529,KOBİ Kredi,BR003,2025-10-25,TRY,30634.9,48.59,31978.32
ACC000868,CUS00530,Kredi Kartı,BR003,2025-03-10,TRY,14264.42,40.56,60451.49
ACC000869,CUS00531,Bireysel Kredi,BR007,2022-12-04,TRY,71304.54,38.79,36030.64
ACC000870,CUS00531,Kredi Kartı,BR017,2026-02-27,TRY,12333.98,56.72,43143.33
ACC000871,CUS00532,Vadesiz,BR017,2022-01-14,USD,13869.12,0.0,0.0
ACC000872,CUS00533,Vadeli,BR009,2026-07-13,EUR,16954.9,3.1,0.0
ACC000873,CUS00533,Bireysel Kredi,BR020,2024-07-09,USD,16530.11,61.74,94793.54
ACC000874,CUS00534,Vadesiz,BR015,2021-06-02,TRY,6173.31,0.0,0.0
ACC000875,CUS00534,Vadeli,BR005,2023-04-21,TRY,18346.55,3.8,0.0
ACC000876,CUS00534,Bireysel Kredi,BR014,2021-08-06,TRY,1205.71,60.11,34102.27
ACC000877,CUS00535,Vadeli,BR010,2022-11-18,TRY,5054.54,2.27,0.0
ACC000878,CUS00535,Bireysel Kredi,BR020,2023-03-01,TRY,20173.53,38.35,41867.46
ACC000879,CUS00535,KOBİ Kredi,BR005,2022-12-09,TRY,5775.58,38.6,33165.05
ACC000880,CUS00536,Bireysel Kredi,BR018,2026-07-12,EUR,50341.26,44.77,14183.67
ACC000881,CUS00536,KOBİ Kredi,BR002,2026-01-12,TRY,43310.12,39.54,7033.32
ACC000882,CUS00537,Kredi Kartı,BR018,2025-04-24,TRY,100889.2,59.84,11406.37
ACC000883,CUS00538,Bireysel Kredi,BR003,2026-01-12,TRY,45173.37,40.43,24595.45
ACC000884,CUS00538,Vadesiz,BR003,2024-03-23,USD,20744.81,0.0,0.0
ACC000885,CUS00538,KOBİ Kredi,BR014,2023-11-02,USD,65029.78,53.51,33765.72
ACC000886,CUS00539,Bireysel Kredi,BR004,2023-02-20,TRY,94347.21,47.51,131604.22
ACC000887,CUS00539,Vadeli,BR004,2023-12-03,TRY,3167.78,3.99,0.0
ACC000888,CUS00539,Vadesiz,BR017,2023-04-04,TRY,13315.41,0.0,0.0
ACC000889,CUS00540,Vadeli,BR011,2025-05-17,USD,11115.49,3.71,0.0
ACC000890,CUS00540,Vadesiz,BR008,2024-11-25,EUR,14007.09,0.0,0.0
ACC000891,CUS00540,KOBİ Kredi,BR007,2025-09-23,TRY,12289.98,36.13,19013.94
ACC000892,CUS00541,Bireysel Kredi,BR019,2024-12-28,TRY,16517.08,48.67,63304.57
ACC000893,CUS00541,KOBİ Kredi,BR004,2025-04-22,TRY,199.71,44.83,79775.28
ACC000894,CUS00541,Vadeli,BR008,2022-09-03,EUR,15334.57,4.14,0.0
ACC000895,CUS00542,Kredi Kartı,BR012,2024-08-27,USD,-9675.14,30.74,29049.78
ACC000896,CUS00542,Bireysel Kredi,BR020,2022-12-22,TRY,-4659.36,55.88,24274.72
ACC000897,CUS00542,KOBİ Kredi,BR002,2024-02-01,TRY,-2588.73,57.61,135337.43
ACC000898,CUS00543,KOBİ Kredi,BR013,2026-05-08,TRY,18680.01,63.55,12309.66
ACC000899,CUS00544,Vadesiz,BR018,2026-05-17,USD,30670.37,0.0,0.0
ACC000900,CUS00545,Bireysel Kredi,BR009,2026-06-25,TRY,47.07,62.77,38296.96
ACC000901,CUS00545,Vadesiz,BR008,2026-06-26,TRY,26547.97,0.0,0.0
ACC000902,CUS00545,Vadeli,BR006,2026-05-27,USD,18926.36,3.39,0.0
ACC000903,CUS00546,Bireysel Kredi,BR003,2024-12-29,USD,20925.31,62.92,66341.0
ACC000904,CUS00546,Vadesiz,BR016,2025-10-23,TRY,9916.89,0.0,0.0
ACC000905,CUS00546,Vadeli,BR011,2024-09-01,TRY,10675.46,4.13,0.0
ACC000906,CUS00547,Vadeli,BR017,2026-01-29,TRY,18553.3,2.76,0.0
ACC000907,CUS00547,Kredi Kartı,BR018,2022-09-02,TRY,17503.02,45.86,90927.38
ACC000908,CUS00548,Vadesiz,BR006,2025-04-14,TRY,23296.75,0.0,0.0
ACC000909,CUS00549,Vadeli,BR013,2026-07-16,TRY,23207.2,2.42,0.0
ACC000910,CUS00549,Vadesiz,BR019,2026-07-01,TRY,19989.51,0.0,0.0
ACC000911,CUS00550,KOBİ Kredi,BR005,2024-02-10,USD,20717.72,54.0,71329.2
ACC000912,CUS00551,Kredi Kartı,BR016,2025-09-25,USD,40745.31,34.67,55250.37
ACC000913,CUS00551,Bireysel Kredi,BR006,2026-02-08,TRY,7279.61,58.94,42387.41
ACC000914,CUS00552,Vadeli,BR014,2026-05-02,TRY,3220.81,2.68,0.0
ACC000915,CUS00552,Vadesiz,BR013,2025-07-07,EUR,31591.48,0.0,0.0
ACC000916,CUS00553,Vadeli,BR018,2026-05-31,TRY,22884.32,3.38,0.0
ACC000917,CUS00553,Vadesiz,BR003,2026-06-14,EUR,6445.98,0.0,0.0
ACC000918,CUS00553,Bireysel Kredi,BR007,2026-06-15,TRY,9061.97,59.81,101687.77
ACC000919,CUS00554,KOBİ Kredi,BR014,2024-09-29,TRY,8504.64,35.22,9484.9
ACC000920,CUS00555,Vadeli,BR017,2025-06-13,TRY,4598.26,4.26,0.0
ACC000921,CUS00555,Vadesiz,BR015,2025-04-02,USD,10539.15,0.0,0.0
ACC000922,CUS00555,Bireysel Kredi,BR016,2025-08-25,TRY,11126.41,54.97,30636.03
ACC000923,CUS00556,Kredi Kartı,BR010,2026-04-26,TRY,31883.61,43.37,25962.65
ACC000924,CUS00557,Vadeli,BR020,2026-03-22,TRY,18199.27,3.97,0.0
ACC000925,CUS00558,Vadeli,BR006,2025-09-21,TRY,4713.91,1.94,0.0
ACC000926,CUS00558,Bireysel Kredi,BR010,2024-08-06,EUR,45942.94,38.24,16197.88
ACC000927,CUS00559,Vadeli,BR012,2022-08-02,TRY,13636.17,3.44,0.0
ACC000928,CUS00560,Bireysel Kredi,BR005,2023-01-30,USD,15493.57,64.1,53656.63
ACC000929,CUS00561,Vadeli,BR013,2025-12-22,TRY,23674.4,3.71,0.0
ACC000930,CUS00562,Vadesiz,BR018,2026-02-22,TRY,9397.62,0.0,0.0
ACC000931,CUS00563,Vadeli,BR016,2026-02-01,USD,24111.06,4.49,0.0
ACC000932,CUS00564,KOBİ Kredi,BR009,2022-08-04,TRY,43563.17,43.33,35431.21
ACC000933,CUS00564,Vadesiz,BR013,2026-07-16,TRY,42046.71,0.0,0.0
ACC000934,CUS00564,Bireysel Kredi,BR005,2023-04-05,EUR,23584.93,49.58,31786.1
ACC000935,CUS00565,Kredi Kartı,BR017,2023-02-06,TRY,19017.89,41.87,131397.26
ACC000936,CUS00565,Vadeli,BR015,2024-10-03,TRY,17640.81,2.45,0.0
ACC000937,CUS00566,Vadeli,BR004,2025-06-25,TRY,17628.6,4.44,0.0
ACC000938,CUS00566,Kredi Kartı,BR016,2023-03-26,USD,26337.63,59.22,79830.94
ACC000939,CUS00567,Bireysel Kredi,BR009,2026-07-11,TRY,-11199.36,56.65,64541.4
ACC000940,CUS00567,Kredi Kartı,BR009,2025-11-21,TRY,-30878.52,45.25,108332.19
ACC000941,CUS00568,Bireysel Kredi,BR005,2026-01-06,TRY,39119.85,62.3,22274.97
ACC000942,CUS00569,Bireysel Kredi,BR007,2023-10-19,TRY,-9581.08,38.05,33708.91
ACC000943,CUS00569,Vadesiz,BR002,2026-07-22,TRY,16451.25,0.0,0.0
ACC000944,CUS00570,Bireysel Kredi,BR014,2026-05-06,TRY,140176.52,61.33,36080.5
ACC000945,CUS00571,Bireysel Kredi,BR012,2026-06-17,EUR,15833.06,49.63,8006.78
ACC000946,CUS00572,Vadesiz,BR005,2024-05-21,TRY,2085.09,0.0,0.0
ACC000947,CUS00573,Kredi Kartı,BR006,2025-09-04,USD,26847.78,56.25,86608.21
ACC000948,CUS00574,KOBİ Kredi,BR019,2024-11-21,EUR,35407.25,30.14,20245.23
ACC000949,CUS00574,Vadeli,BR019,2026-04-13,TRY,23317.42,4.26,0.0
ACC000950,CUS00575,Bireysel Kredi,BR004,2025-11-22,USD,15596.0,30.91,30814.09
ACC000951,CUS00576,Vadesiz,BR012,2025-09-16,TRY,3694.48,0.0,0.0
ACC000952,CUS00576,Bireysel Kredi,BR004,2025-04-14,USD,-8935.9,35.38,60856.94
ACC000953,CUS00577,Bireysel Kredi,BR015,2026-02-14,TRY,15627.77,39.43,70422.67
ACC000954,CUS00578,Kredi Kartı,BR020,2026-07-15,EUR,4157.32,41.37,9709.86
ACC000955,CUS00578,Vadesiz,BR019,2026-07-13,TRY,12263.49,0.0,0.0
ACC000956,CUS00579,Kredi Kartı,BR003,2025-01-20,TRY,-4456.95,51.08,45095.07
ACC000957,CUS00579,KOBİ Kredi,BR003,2024-10-17,TRY,-89626.4,36.23,35179.73
ACC000958,CUS00579,Vadesiz,BR013,2022-08-23,TRY,35683.7,0.0,0.0
ACC000959,CUS00580,Vadeli,BR010,2024-04-23,TRY,16065.38,4.36,0.0
ACC000960,CUS00580,Bireysel Kredi,BR005,2023-01-26,TRY,2165.64,47.18,51685.48
ACC000961,CUS00580,KOBİ Kredi,BR014,2023-08-02,TRY,9874.82,62.26,10571.17
ACC000962,CUS00581,KOBİ Kredi,BR004,2026-07-03,USD,10387.44,47.94,15899.99
ACC000963,CUS00581,Vadeli,BR016,2026-05-17,TRY,6726.36,2.66,0.0
ACC000964,CUS00581,Bireysel Kredi,BR009,2026-04-18,TRY,21597.47,44.81,11853.2
ACC000965,CUS00582,Kredi Kartı,BR014,2025-05-06,TRY,37038.52,33.25,32677.41
ACC000966,CUS00582,Vadeli,BR017,2026-06-14,TRY,7178.42,2.89,0.0
ACC000967,CUS00583,Vadeli,BR016,2024-09-18,TRY,10363.74,3.44,0.0
ACC000968,CUS00584,Bireysel Kredi,BR014,2026-06-12,TRY,5358.43,58.05,15989.92
ACC000969,CUS00585,Vadeli,BR010,2023-01-26,USD,9740.95,3.07,0.0
ACC000970,CUS00586,Vadesiz,BR018,2025-12-02,TRY,16541.99,0.0,0.0
ACC000971,CUS00587,Vadesiz,BR017,2024-01-19,TRY,18995.86,0.0,0.0
ACC000972,CUS00588,KOBİ Kredi,BR009,2025-10-10,TRY,10962.04,50.49,35454.67
ACC000973,CUS00589,Vadesiz,BR015,2025-10-09,TRY,15741.05,0.0,0.0
ACC000974,CUS00589,KOBİ Kredi,BR006,2022-05-01,USD,57247.1,31.58,43921.41
ACC000975,CUS00590,Kredi Kartı,BR011,2026-01-22,TRY,9052.01,45.92,19020.23
ACC000976,CUS00591,KOBİ Kredi,BR011,2021-05-28,EUR,37379.62,60.5,3161.9
ACC000977,CUS00591,Kredi Kartı,BR006,2024-07-14,TRY,10441.68,32.74,18884.74
ACC000978,CUS00592,Kredi Kartı,BR018,2026-03-30,TRY,33683.04,43.82,99313.39
ACC000979,CUS00592,Vadesiz,BR001,2024-05-02,TRY,11181.9,0.0,0.0
ACC000980,CUS00592,Vadeli,BR016,2026-05-21,TRY,7042.73,2.72,0.0
ACC000981,CUS00593,KOBİ Kredi,BR010,2026-07-22,TRY,15415.18,64.09,56432.91
ACC000982,CUS00593,Bireysel Kredi,BR012,2026-07-16,TRY,28171.33,63.71,37485.38
ACC000983,CUS00594,Kredi Kartı,BR005,2026-07-08,TRY,48614.09,36.68,25950.18
ACC000984,CUS00594,Vadesiz,BR001,2026-07-06,TRY,9777.76,0.0,0.0
ACC000985,CUS00595,Vadesiz,BR007,2026-04-18,TRY,10198.81,0.0,0.0
ACC000986,CUS00596,Vadeli,BR014,2022-02-02,USD,16427.3,4.07,0.0
ACC000987,CUS00597,Vadesiz,BR015,2025-11-03,TRY,24361.66,0.0,0.0
ACC000988,CUS00597,Kredi Kartı,BR014,2026-07-09,TRY,4059.3,35.81,15161.33
ACC000989,CUS00598,Bireysel Kredi,BR016,2025-12-24,TRY,22778.15,60.09,15553.07
ACC000990,CUS00599,Vadeli,BR019,2026-06-21,USD,10662.26,2.68,0.0
ACC000991,CUS00599,Kredi Kartı,BR011,2026-07-18,TRY,12585.69,52.06,92715.47
ACC000992,CUS00600,Bireysel Kredi,BR019,2025-06-07,TRY,61042.41,49.4,27832.77
ACC000993,CUS00600,KOBİ Kredi,BR010,2024-12-10,TRY,27648.15,43.99,31953.31
ACC000994,CUS00601,KOBİ Kredi,BR008,2026-03-09,TRY,33952.06,48.49,15128.95
ACC000995,CUS00601,Bireysel Kredi,BR014,2024-10-03,TRY,43439.54,49.36,25050.89
ACC000996,CUS00602,Bireysel Kredi,BR016,2024-09-01,TRY,3293.25,51.79,26646.9
ACC000997,CUS00603,Bireysel Kredi,BR001,2026-01-30,TRY,13561.21,55.42,15942.41
ACC000998,CUS00603,KOBİ Kredi,BR016,2026-04-21,TRY,16773.67,38.12,66924.86
ACC000999,CUS00604,Kredi Kartı,BR020,2025-04-25,USD,7409.75,55.03,114084.52
ACC001000,CUS00605,Kredi Kartı,BR013,2026-03-17,EUR,92994.43,59.16,34213.82
ACC001001,CUS00606,Kredi Kartı,BR006,2026-06-01,TRY,29034.51,39.89,55222.24
ACC001002,CUS00606,Bireysel Kredi,BR003,2026-02-03,TRY,15388.82,34.52,34381.46
ACC001003,CUS00607,KOBİ Kredi,BR016,2024-06-30,TRY,1992.37,44.56,37216.21
ACC001004,CUS00608,Kredi Kartı,BR018,2026-05-01,TRY,-13415.0,30.63,36650.12
ACC001005,CUS00608,Vadeli,BR009,2026-04-30,TRY,21845.61,1.98,0.0
ACC001006,CUS00608,Vadesiz,BR017,2026-04-16,TRY,20300.52,0.0,0.0
ACC001007,CUS00609,Bireysel Kredi,BR004,2024-05-31,TRY,5862.74,34.22,83075.48
ACC001008,CUS00610,Kredi Kartı,BR011,2024-07-26,TRY,33542.93,56.93,65117.47
ACC001009,CUS00611,KOBİ Kredi,BR005,2025-03-01,USD,15560.47,60.58,25867.51
ACC001010,CUS00611,Kredi Kartı,BR020,2025-08-15,TRY,8021.09,54.72,98802.2
ACC001011,CUS00612,Bireysel Kredi,BR004,2024-09-12,TRY,22768.08,51.34,118950.89
ACC001012,CUS00612,KOBİ Kredi,BR004,2024-08-13,USD,15679.38,31.47,121803.62
ACC001013,CUS00612,Vadesiz,BR004,2025-02-01,TRY,6127.78,0.0,0.0
ACC001014,CUS00613,Vadeli,BR012,2025-03-26,TRY,486.49,2.38,0.0
ACC001015,CUS00614,KOBİ Kredi,BR016,2026-06-15,TRY,-5551.44,33.48,75462.39
ACC001016,CUS00615,Kredi Kartı,BR004,2025-09-06,USD,38125.14,45.37,58446.64
ACC001017,CUS00615,Vadeli,BR014,2023-05-25,TRY,21540.92,1.52,0.0
ACC001018,CUS00616,Bireysel Kredi,BR010,2022-09-04,TRY,55766.4,32.98,43636.18
ACC001019,CUS00616,Kredi Kartı,BR012,2023-08-25,TRY,24575.42,44.53,31375.52
ACC001020,CUS00617,Vadeli,BR017,2025-12-01,TRY,6840.08,2.18,0.0
ACC001021,CUS00617,KOBİ Kredi,BR014,2025-09-09,TRY,9500.38,44.33,2337.72
ACC001022,CUS00618,KOBİ Kredi,BR012,2025-10-11,EUR,27735.76,45.49,57070.49
ACC001023,CUS00619,KOBİ Kredi,BR003,2026-06-19,TRY,27246.74,44.06,20124.08
ACC001024,CUS00619,Vadesiz,BR006,2025-12-06,TRY,8190.57,0.0,0.0
ACC001025,CUS00620,Vadesiz,BR005,2025-05-08,USD,7963.3,0.0,0.0
ACC001026,CUS00621,KOBİ Kredi,BR010,2021-12-29,TRY,42547.87,61.0,47977.46
ACC001027,CUS00622,Kredi Kartı,BR012,2024-09-09,TRY,18311.1,39.79,71732.77
ACC001028,CUS00622,KOBİ Kredi,BR017,2025-08-30,TRY,9379.57,35.14,54519.29
ACC001029,CUS00623,Vadeli,BR018,2026-02-23,TRY,46855.7,3.35,0.0
ACC001030,CUS00624,Kredi Kartı,BR013,2023-05-24,TRY,47845.44,60.83,53920.94
ACC001031,CUS00625,KOBİ Kredi,BR011,2022-12-05,TRY,18942.58,55.16,60234.24
ACC001032,CUS00626,KOBİ Kredi,BR003,2026-07-22,TRY,52981.82,40.93,102929.02
ACC001033,CUS00626,Kredi Kartı,BR011,2026-07-23,TRY,59810.37,35.6,50007.52
ACC001034,CUS00626,Vadesiz,BR001,2026-07-23,USD,1318.27,0.0,0.0
ACC001035,CUS00627,Kredi Kartı,BR010,2024-11-16,TRY,70821.71,64.54,21332.96
ACC001036,CUS00627,Vadeli,BR004,2023-05-26,TRY,22692.31,4.02,0.0
ACC001037,CUS00628,KOBİ Kredi,BR012,2025-07-28,TRY,17965.13,56.48,32160.45
ACC001038,CUS00629,Bireysel Kredi,BR001,2024-05-30,TRY,59912.02,64.4,54424.06
ACC001039,CUS00629,Kredi Kartı,BR019,2024-01-23,TRY,17793.53,61.3,58857.96
ACC001040,CUS00629,KOBİ Kredi,BR018,2025-04-30,USD,79.19,38.18,24464.28
ACC001041,CUS00630,KOBİ Kredi,BR005,2022-10-07,TRY,10721.24,48.19,65631.92
ACC001042,CUS00631,Kredi Kartı,BR017,2024-04-13,TRY,-6520.75,58.8,48413.61
ACC001043,CUS00632,Vadesiz,BR005,2026-06-13,TRY,29567.34,0.0,0.0
ACC001044,CUS00633,Vadesiz,BR002,2025-07-21,TRY,11256.13,0.0,0.0
ACC001045,CUS00633,KOBİ Kredi,BR005,2026-06-17,TRY,16528.59,45.62,26268.13
ACC001046,CUS00634,KOBİ Kredi,BR013,2026-02-10,TRY,4146.25,48.16,14929.43
ACC001047,CUS00635,Kredi Kartı,BR019,2026-07-18,TRY,21264.19,44.82,31988.97
ACC001048,CUS00636,Bireysel Kredi,BR014,2025-10-26,USD,-15414.83,35.05,83817.07
ACC001049,CUS00637,Bireysel Kredi,BR005,2025-10-12,EUR,4690.34,47.96,792.67
ACC001050,CUS00638,Vadeli,BR016,2026-06-13,TRY,19416.66,1.97,0.0
ACC001051,CUS00638,Bireysel Kredi,BR018,2026-02-28,TRY,14150.83,63.31,48630.77
ACC001052,CUS00639,Bireysel Kredi,BR004,2023-01-13,TRY,-19251.67,40.14,48195.64
ACC001053,CUS00639,Vadesiz,BR017,2025-09-30,TRY,28995.26,0.0,0.0
ACC001054,CUS00640,Kredi Kartı,BR010,2024-05-24,TRY,1492.28,30.98,8062.27
ACC001055,CUS00641,KOBİ Kredi,BR014,2026-06-05,TRY,5632.6,61.3,48688.14
ACC001056,CUS00642,Vadeli,BR016,2025-03-05,TRY,25940.8,3.14,0.0
ACC001057,CUS00642,KOBİ Kredi,BR003,2026-07-22,USD,13933.99,44.62,17894.72
ACC001058,CUS00642,Kredi Kartı,BR019,2026-02-22,TRY,23184.53,45.83,48080.79
ACC001059,CUS00643,Bireysel Kredi,BR016,2026-01-13,USD,22771.19,59.18,62988.91
ACC001060,CUS00644,Vadeli,BR017,2024-10-10,TRY,7298.98,3.79,0.0
ACC001061,CUS00645,Vadeli,BR003,2025-02-08,TRY,9237.6,3.49,0.0
ACC001062,CUS00645,Kredi Kartı,BR014,2024-10-06,TRY,19397.83,61.51,30347.59
ACC001063,CUS00646,Vadesiz,BR015,2025-11-26,TRY,10419.44,0.0,0.0
ACC001064,CUS00647,Vadeli,BR019,2025-12-18,TRY,39270.82,3.81,0.0
ACC001065,CUS00647,Vadesiz,BR010,2026-01-03,TRY,1731.66,0.0,0.0
ACC001066,CUS00648,KOBİ Kredi,BR003,2026-07-11,TRY,48498.53,51.65,34838.03
ACC001067,CUS00649,Vadesiz,BR016,2023-09-13,TRY,24327.22,0.0,0.0
ACC001068,CUS00649,Vadeli,BR001,2025-05-01,TRY,14174.62,4.31,0.0
ACC001069,CUS00650,Vadesiz,BR009,2025-10-06,TRY,4901.08,0.0,0.0
ACC001070,CUS00651,KOBİ Kredi,BR015,2022-07-09,TRY,52078.25,48.67,95573.39
ACC001071,CUS00652,KOBİ Kredi,BR002,2025-07-15,TRY,5539.83,62.68,63992.58
ACC001072,CUS00653,Vadeli,BR014,2023-05-04,TRY,8121.75,3.08,0.0
ACC001073,CUS00654,Vadesiz,BR004,2025-04-03,EUR,3065.94,0.0,0.0
ACC001074,CUS00655,Kredi Kartı,BR006,2021-03-05,TRY,7671.34,33.14,102252.85
ACC001075,CUS00655,Vadeli,BR010,2022-07-07,EUR,24739.83,3.54,0.0
ACC001076,CUS00656,Kredi Kartı,BR006,2023-10-13,TRY,13152.52,32.05,102576.76
ACC001077,CUS00657,Kredi Kartı,BR005,2024-01-18,TRY,43408.92,41.35,21276.07
ACC001078,CUS00658,Vadesiz,BR002,2026-04-08,TRY,38239.46,0.0,0.0
ACC001079,CUS00659,KOBİ Kredi,BR016,2025-02-19,TRY,12129.78,47.65,34314.2
ACC001080,CUS00659,Vadeli,BR004,2026-06-26,TRY,1789.59,2.46,0.0
ACC001081,CUS00660,Vadesiz,BR001,2026-01-30,TRY,7990.72,0.0,0.0
ACC001082,CUS00660,Bireysel Kredi,BR008,2026-02-03,USD,15368.25,30.65,52406.65
ACC001083,CUS00661,KOBİ Kredi,BR008,2025-10-19,TRY,5075.11,52.8,22157.48
ACC001084,CUS00661,Vadesiz,BR005,2024-02-28,TRY,38795.98,0.0,0.0
ACC001085,CUS00662,Vadesiz,BR017,2026-01-07,TRY,27724.62,0.0,0.0
ACC001086,CUS00663,Kredi Kartı,BR018,2024-04-06,EUR,47253.86,63.65,39887.78
ACC001087,CUS00663,Vadeli,BR018,2024-06-28,TRY,17137.18,1.5,0.0
ACC001088,CUS00663,Vadesiz,BR015,2024-08-01,EUR,20800.96,0.0,0.0
ACC001089,CUS00664,Vadeli,BR002,2025-06-13,EUR,38421.49,2.95,0.0
ACC001090,CUS00664,Vadesiz,BR020,2025-09-20,TRY,2994.07,0.0,0.0
ACC001091,CUS00665,Kredi Kartı,BR019,2026-07-21,USD,10414.41,39.85,50031.15
ACC001092,CUS00665,Vadeli,BR006,2026-07-20,TRY,14242.6,3.19,0.0
ACC001093,CUS00666,Bireysel Kredi,BR004,2024-01-23,USD,7973.6,55.38,61075.6
ACC001094,CUS00667,Bireysel Kredi,BR017,2025-10-07,EUR,10848.7,41.14,42082.08
ACC001095,CUS00667,Vadeli,BR011,2026-07-12,TRY,18928.28,4.44,0.0
ACC001096,CUS00667,Kredi Kartı,BR015,2024-11-22,TRY,11383.04,53.18,72897.05
ACC001097,CUS00668,Vadeli,BR015,2025-09-02,EUR,26335.35,2.49,0.0
ACC001098,CUS00669,Vadeli,BR016,2026-04-11,TRY,7249.02,1.53,0.0
ACC001099,CUS00669,Vadesiz,BR006,2025-06-05,TRY,8931.89,0.0,0.0
ACC001100,CUS00669,Kredi Kartı,BR016,2025-12-21,TRY,3500.2,48.83,11805.92
ACC001101,CUS00670,Vadesiz,BR015,2025-02-27,TRY,12711.31,0.0,0.0
ACC001102,CUS00670,KOBİ Kredi,BR012,2026-02-23,EUR,6002.17,43.17,82092.0
ACC001103,CUS00671,Bireysel Kredi,BR001,2024-09-02,TRY,15962.33,42.97,15162.01
ACC001104,CUS00671,Vadeli,BR007,2022-12-21,TRY,11748.98,2.16,0.0
ACC001105,CUS00672,Kredi Kartı,BR012,2026-05-27,TRY,-18718.81,58.57,88063.38
ACC001106,CUS00673,Vadeli,BR016,2025-01-03,EUR,20145.21,1.61,0.0
ACC001107,CUS00673,KOBİ Kredi,BR016,2025-12-03,USD,21751.98,54.74,15455.61
ACC001108,CUS00674,Vadeli,BR013,2025-11-20,TRY,14507.83,2.33,0.0
ACC001109,CUS00675,Vadeli,BR019,2025-11-04,TRY,7854.45,3.31,0.0
ACC001110,CUS00675,KOBİ Kredi,BR006,2024-11-22,TRY,-16886.09,34.49,757.45
ACC001111,CUS00676,Kredi Kartı,BR019,2026-06-22,USD,15038.21,60.84,57145.33
ACC001112,CUS00677,Kredi Kartı,BR001,2024-09-13,EUR,12804.47,54.25,42471.03
ACC001113,CUS00677,Vadeli,BR018,2025-11-22,TRY,25009.79,3.54,0.0
ACC001114,CUS00678,Vadesiz,BR002,2026-07-13,USD,46215.49,0.0,0.0
ACC001115,CUS00678,Bireysel Kredi,BR011,2023-10-08,TRY,86551.9,64.83,186653.97
ACC001116,CUS00678,Kredi Kartı,BR009,2025-05-28,TRY,16851.19,48.14,46707.87
ACC001117,CUS00679,KOBİ Kredi,BR002,2026-07-13,USD,71171.8,37.86,98514.98
ACC001118,CUS00680,Bireysel Kredi,BR018,2025-12-09,TRY,9360.79,30.18,19790.54
ACC001119,CUS00681,Vadesiz,BR019,2023-03-20,USD,1735.45,0.0,0.0
ACC001120,CUS00682,Vadeli,BR008,2024-12-18,TRY,17351.41,2.49,0.0
ACC001121,CUS00682,Bireysel Kredi,BR003,2025-12-23,TRY,-38770.1,33.39,42485.65
ACC001122,CUS00682,Vadesiz,BR016,2025-12-29,TRY,2902.65,0.0,0.0
ACC001123,CUS00683,Kredi Kartı,BR009,2026-06-20,TRY,20299.12,46.58,86901.44
ACC001124,CUS00684,Vadesiz,BR008,2026-06-05,EUR,15629.6,0.0,0.0
ACC001125,CUS00684,Kredi Kartı,BR020,2026-07-19,TRY,21568.77,56.74,84816.2
ACC001126,CUS00684,Bireysel Kredi,BR015,2026-06-14,TRY,16055.85,32.99,19079.99
ACC001127,CUS00685,Vadesiz,BR013,2023-05-05,TRY,22816.43,0.0,0.0
ACC001128,CUS00686,Vadesiz,BR002,2022-05-06,USD,10541.36,0.0,0.0
ACC001129,CUS00686,Vadeli,BR015,2025-01-09,TRY,16569.01,3.33,0.0
ACC001130,CUS00687,Vadesiz,BR002,2025-06-11,TRY,1518.83,0.0,0.0
ACC001131,CUS00688,Bireysel Kredi,BR013,2026-04-03,TRY,15445.26,56.32,26946.07
ACC001132,CUS00689,KOBİ Kredi,BR020,2025-12-04,TRY,930.69,43.44,38482.58
ACC001133,CUS00690,KOBİ Kredi,BR011,2023-05-23,TRY,16419.32,53.65,54552.31
ACC001134,CUS00690,Vadesiz,BR001,2024-02-13,TRY,29249.48,0.0,0.0
ACC001135,CUS00691,Vadeli,BR004,2026-07-22,TRY,26120.1,3.29,0.0
ACC001136,CUS00692,Vadeli,BR019,2023-09-01,TRY,9143.4,3.03,0.0
ACC001137,CUS00693,Bireysel Kredi,BR020,2026-04-26,TRY,20684.19,38.51,60331.98
ACC001138,CUS00694,Vadesiz,BR010,2024-05-03,TRY,9364.61,0.0,0.0
ACC001139,CUS00694,Vadeli,BR017,2025-06-01,EUR,3129.03,3.76,0.0
ACC001140,CUS00695,KOBİ Kredi,BR005,2024-06-11,TRY,14335.06,40.8,94002.25
ACC001141,CUS00696,Kredi Kartı,BR001,2024-03-12,TRY,2586.31,53.02,17281.91
